worker_id,entity,country,site,department,job_level,role,gender,contract_type,work_model,fte,weekly_hours,performance_rating,base_pay,bonus,commission,shift_allowance,car_allowance
W00252,ES · Barcelona,ES,Barcelona,Operations,L1,Operations L1,M,Fixed-term,Hybrid,1.0,40,3,24500,0,0,0,0
W00254,PL · Kraków,PL,Krakow,Sales,L1,Sales L1,F,Permanent,Hybrid,1.0,40,1,22250,0,2590,0,0
W00255,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,3,28800,1500,0,840,0
W00258,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,3,25400,0,0,0,0
W00259,DE · Munich,DE,Munich,Sales,L2,Sales L2,F,Permanent,Onsite,1.0,40,2,47900,0,9370,0,0
W00260,IT · Milan,IT,Milan,Customer Service,L4,Customer Service L4,M,Permanent,Remote,1.0,40,3,50600,4190,0,0,0
W00261,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Remote,1.0,40,3,23050,0,0,0,0
W00262,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,M,Permanent,Hybrid,1.0,40,4,29800,0,3570,0,0
W00264,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,4,26100,0,0,0,0
W00265,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,4,31800,0,0,0,0
W00267,DE · Munich,DE,Munich,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,3,63200,3420,0,0,0
W00269,PL · Kraków,PL,Krakow,Tech,L5,Tech L5,F,Fixed-term,Hybrid,1.0,40,3,64450,7540,0,0,4200
W00270,PL · Kraków,PL,Krakow,Operations,L4,Operations L4,M,Permanent,Hybrid,1.0,40,4,38500,4060,0,0,0
W00271,IT · Milan,IT,Milan,Tech,L3,Tech L3,F,Permanent,Onsite,1.0,40,3,57650,2880,0,0,0
W00272,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Fixed-term,Hybrid,1.0,40,2,22600,0,0,0,0
W00274,IT · Milan,IT,Milan,Operations,L4,Operations L4,M,Permanent,Hybrid,1.0,40,3,51100,4320,0,0,0
W00275,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,F,Permanent,Onsite,1.0,40,3,26500,0,2240,0,0
W00276,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Remote,1.0,40,2,31550,0,0,0,0
W00277,ES · Barcelona,ES,Barcelona,Operations,L3,Operations L3,M,Fixed-term,Hybrid,1.0,40,3,39150,2080,0,0,0
W00278,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,F,Fixed-term,Remote,1.0,40,3,34850,1650,0,0,0
W00279,DE · Munich,DE,Munich,Operations,L3,Operations L3,M,Permanent,Onsite,1.0,40,2,57550,1410,0,1800,0
W00280,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,F,Permanent,Onsite,1.0,40,4,27300,0,2970,0,0
W00281,ES · Barcelona,ES,Barcelona,HR,L2,HR L2,M,Permanent,Onsite,1.0,40,3,30900,0,0,0,0
W00283,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,4,37350,0,0,0,0
W00284,DE · Munich,DE,Munich,Tech,L2,Tech L2,M,Permanent,Onsite,1.0,40,3,54000,0,0,0,0
W00285,PL · Kraków,PL,Krakow,Finance,L3,Finance L3,F,Permanent,Hybrid,1.0,40,3,31850,1560,0,0,0
W00287,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,M,Fixed-term,Hybrid,1.0,40,4,31550,0,6050,0,0
W00288,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,3,24150,0,0,0,0
W00289,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,3,24950,0,0,0,0
W00291,IT · Milan,IT,Milan,Finance,L2,Finance L2,F,Permanent,Onsite,1.0,40,5,29000,0,0,0,0
W00292,PL · Kraków,PL,Krakow,HR,L2,HR L2,F,Permanent,Hybrid,1.0,40,2,22100,0,0,0,0
W00293,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Hybrid,1.0,40,1,42200,0,0,0,0
W00294,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,F,Permanent,Remote,1.0,40,4,16850,0,0,0,0
W00295,IT · Milan,IT,Milan,Sales,L2,Sales L2,M,Fixed-term,Remote,1.0,40,3,31500,0,4170,0,0
W00297,ES · Barcelona,ES,Barcelona,Operations,L1,Operations L1,F,Permanent,Remote,1.0,40,3,23500,0,0,0,0
W00298,DE · Munich,DE,Munich,Operations,L1,Operations L1,M,Permanent,Onsite,1.0,40,4,36250,0,0,1800,0
W00300,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Remote,1.0,40,3,37950,0,0,0,0
W00301,IT · Milan,IT,Milan,Sales,L4,Sales L4,F,Permanent,Hybrid,1.0,40,3,47700,3820,6830,0,0
W00302,PL · Kraków,PL,Krakow,Finance,L2,Finance L2,M,Permanent,Hybrid,1.0,40,4,30300,0,0,0,0
W00303,DE · Munich,DE,Munich,Sales,L2,Sales L2,M,Permanent,Hybrid,1.0,40,3,54550,0,6960,0,0
W00304,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,F,Permanent,Onsite,1.0,40,5,32500,2220,0,840,0
W00305,DE · Munich,DE,Munich,Operations,L2,Operations L2,M,Fixed-term,Hybrid,1.0,40,3,41950,0,0,0,0
W00306,PL · Kraków,PL,Krakow,Tech,L5,Tech L5,M,Permanent,Remote,1.0,40,4,73950,11550,0,0,4200
W00307,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,F,Permanent,Onsite,1.0,40,3,29550,0,0,1200,0
W00308,ES · Barcelona,ES,Barcelona,Tech,L1,Tech L1,F,Fixed-term,Onsite,1.0,40,4,27600,0,0,0,0
W00309,PL · Kraków,PL,Krakow,Operations,L4,Operations L4,M,Permanent,Onsite,1.0,40,5,38000,4540,0,0,0
W00310,PL · Kraków,PL,Krakow,Sales,L1,Sales L1,M,Permanent,Hybrid,1.0,40,3,22400,0,3470,0,0
W00311,PL · Kraków,PL,Krakow,Finance,L2,Finance L2,F,Permanent,Hybrid,1.0,40,4,32150,0,0,0,0
W00312,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Onsite,1.0,40,3,25050,0,0,1320,0
W00313,PL · Kraków,PL,Krakow,Finance,L3,Finance L3,M,Fixed-term,Hybrid,1.0,40,2,37000,840,0,0,0
W00314,ES · Barcelona,ES,Barcelona,Sales,L1,Sales L1,F,Permanent,Hybrid,1.0,40,3,27000,0,4140,0,0
W00315,DE · Munich,DE,Munich,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,5,36650,0,0,0,0
W00316,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Onsite,1.0,40,1,16600,0,0,840,0
W00318,ES · Barcelona,ES,Barcelona,Tech,L5,Tech L5,M,Fixed-term,Onsite,1.0,40,4,97200,14080,0,0,5400
W00319,IT · Milan,IT,Milan,Operations,L6,Operations L6,M,Permanent,Hybrid,1.0,40,4,96750,24630,0,0,6000
W00321,PL · Kraków,PL,Krakow,Finance,L4,Finance L4,M,Fixed-term,Hybrid,1.0,40,3,50550,4230,0,0,0
W00322,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,0.8,32,4,21800,0,0,0,0
W00323,IT · Milan,IT,Milan,HR,L1,HR L1,F,Fixed-term,Hybrid,1.0,40,4,24150,0,0,0,0
W00324,DE · Munich,DE,Munich,Operations,L3,Operations L3,M,Fixed-term,Hybrid,1.0,40,2,59900,1390,0,0,0
W00325,DE · Munich,DE,Munich,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,3,36450,0,0,0,0
W00326,PL · Kraków,PL,Krakow,HR,L1,HR L1,F,Permanent,Remote,1.0,40,2,20500,0,0,0,0
W00327,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Onsite,0.8,32,3,15200,0,0,1056,0
W00328,IT · Milan,IT,Milan,Operations,L5,Operations L5,M,Fixed-term,Onsite,1.0,40,3,90450,10670,0,0,6000
W00329,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,4,24850,0,0,0,0
W00331,ES · Barcelona,ES,Barcelona,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,2,36600,900,0,1200,0
W00335,IT · Milan,IT,Milan,Operations,L3,Operations L3,M,Permanent,Hybrid,0.8,32,2,35200,900,0,0,0
W00336,PL · Kraków,PL,Krakow,Customer Service,L5,Customer Service L5,M,Permanent,Remote,0.8,32,2,52560,3460,0,0,4200
W00337,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,M,Fixed-term,Onsite,1.0,40,4,45950,2640,0,0,0
W00338,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,F,Fixed-term,Hybrid,1.0,40,3,33450,0,0,0,0
W00340,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,F,Permanent,Onsite,1.0,40,3,28600,1520,0,840,0
W00342,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,F,Fixed-term,Hybrid,1.0,40,3,36750,0,0,0,0
W00343,DE · Munich,DE,Munich,HR,L5,HR L5,F,Permanent,Remote,1.0,40,2,101000,6060,0,0,7200
W00345,IT · Milan,IT,Milan,Finance,L3,Finance L3,M,Fixed-term,Hybrid,1.0,40,4,41450,2430,0,0,0
W00346,PL · Kraków,PL,Krakow,HR,L4,HR L4,F,Fixed-term,Hybrid,1.0,40,3,51100,3900,0,0,0
W00347,ES · Barcelona,ES,Barcelona,HR,L1,HR L1,M,Permanent,Onsite,1.0,40,4,27050,0,0,0,0
W00349,IT · Milan,IT,Milan,HR,L1,HR L1,M,Permanent,Hybrid,1.0,40,3,21300,0,0,0,0
W00350,DE · Munich,DE,Munich,Operations,L1,Operations L1,F,Permanent,Onsite,1.0,40,2,35100,0,0,1800,0
W00351,DE · Munich,DE,Munich,Tech,L2,Tech L2,M,Permanent,Onsite,1.0,40,4,63350,0,0,0,0
W00352,DE · Munich,DE,Munich,Sales,L2,Sales L2,M,Permanent,Hybrid,1.0,40,3,49300,0,10030,0,0
W00353,ES · Barcelona,ES,Barcelona,Tech,L3,Tech L3,F,Permanent,Hybrid,1.0,40,5,55200,4020,0,0,0
W00354,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Fixed-term,Onsite,1.0,40,4,29100,0,0,1320,0
W00355,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,4,22550,0,0,0,0
W00356,ES · Barcelona,ES,Barcelona,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,4,37050,2210,0,1200,0
W00358,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,F,Permanent,Hybrid,1.0,40,3,36550,3130,0,0,0
W00359,ES · Barcelona,ES,Barcelona,Sales,L4,Sales L4,F,Permanent,Onsite,1.0,40,3,53000,4640,7770,0,0
W00360,DE · Munich,DE,Munich,Operations,L2,Operations L2,M,Permanent,Hybrid,0.8,32,4,36640,0,0,0,0
W00361,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Onsite,1.0,40,3,34900,0,0,0,0
W00362,IT · Milan,IT,Milan,Operations,L5,Operations L5,M,Fixed-term,Hybrid,1.0,40,3,77900,8980,0,0,6000
W00363,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Fixed-term,Hybrid,1.0,40,2,22550,0,0,0,0
W00364,IT · Milan,IT,Milan,Finance,L2,Finance L2,F,Permanent,Hybrid,0.8,32,2,29280,0,0,0,0
W00365,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,3,42900,0,0,0,0
W00367,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Hybrid,1.0,40,4,35350,0,0,0,0
W00368,ES · Barcelona,ES,Barcelona,Tech,L1,Tech L1,M,Permanent,Onsite,1.0,40,3,29150,0,0,0,0
W00369,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,1,23950,0,0,0,0
W00371,ES · Barcelona,ES,Barcelona,Operations,L2,Operations L2,M,Permanent,Onsite,1.0,40,4,31050,0,0,1200,0
W00372,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,M,Permanent,Remote,1.0,40,3,29050,0,3750,0,0
W00373,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,M,Permanent,Remote,1.0,40,4,34600,2250,0,0,0
W00374,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Permanent,Remote,1.0,40,5,38750,0,0,0,0
W00375,IT · Milan,IT,Milan,Customer Service,L4,Customer Service L4,M,Permanent,Onsite,1.0,40,4,47350,4880,0,0,0
W00376,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Permanent,Onsite,1.0,40,2,29250,0,0,1320,0
W00377,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Remote,1.0,40,2,33200,0,0,0,0
W00378,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Permanent,Remote,1.0,40,3,29400,0,0,0,0
W00379,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,4,25300,0,0,0,0
W00380,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Onsite,1.0,40,3,20500,0,0,840,0
W00382,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,2,41450,0,0,0,0
W00384,IT · Milan,IT,Milan,Finance,L3,Finance L3,M,Permanent,Remote,1.0,40,3,42050,2060,0,0,0
W00385,IT · Milan,IT,Milan,Sales,L1,Sales L1,F,Permanent,Onsite,1.0,40,3,25100,0,3080,0,0
W00386,DE · Munich,DE,Munich,Tech,L4,Tech L4,F,Permanent,Hybrid,1.0,40,3,98950,8150,0,0,0
W00388,IT · Milan,IT,Milan,HR,L4,HR L4,F,Permanent,Hybrid,1.0,40,4,45900,4890,0,0,0
W00389,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,3,20200,0,0,0,0
W00390,IT · Milan,IT,Milan,Operations,L3,Operations L3,M,Permanent,Onsite,1.0,40,2,39800,1040,0,1320,0
W00391,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,M,Permanent,Remote,1.0,40,3,29250,1570,0,0,0
W00392,DE · Munich,DE,Munich,Operations,L4,Operations L4,F,Fixed-term,Hybrid,1.0,40,2,67700,2610,0,0,0
W00394,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,2,27150,0,0,0,0
W00396,DE · Munich,DE,Munich,HR,L4,HR L4,M,Permanent,Hybrid,0.8,32,4,62400,6600,0,0,0
W00397,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Fixed-term,Onsite,1.0,40,3,24350,0,0,1320,0
W00398,PL · Kraków,PL,Krakow,HR,L1,HR L1,F,Permanent,Hybrid,1.0,40,3,23500,0,0,0,0
W00399,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,M,Fixed-term,Onsite,1.0,40,4,40000,4050,0,0,0
W00400,ES · Barcelona,ES,Barcelona,Tech,L1,Tech L1,F,Permanent,Remote,1.0,40,3,30750,0,0,0,0
W00401,IT · Milan,IT,Milan,Operations,L3,Operations L3,M,Permanent,Remote,1.0,40,4,38250,2550,0,0,0
W00402,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,5,22800,0,0,0,0
W00403,PL · Kraków,PL,Krakow,Sales,L3,Sales L3,M,Permanent,Onsite,1.0,40,2,33300,860,6100,0,0
W00404,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Fixed-term,Onsite,1.0,40,3,27450,0,0,840,0
W00405,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Remote,1.0,40,3,25150,0,0,0,0
W00406,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,M,Fixed-term,Hybrid,1.0,40,2,38450,1660,0,0,0
W00407,DE · Munich,DE,Munich,Operations,L6,Operations L6,M,Permanent,Onsite,1.0,40,2,141300,15350,0,0,7200
W00408,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,3,29700,1340,0,0,0
W00409,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Remote,1.0,40,3,25550,0,0,0,0
W00410,PL · Kraków,PL,Krakow,HR,L1,HR L1,M,Permanent,Hybrid,1.0,40,2,20900,0,0,0,0
W00411,ES · Barcelona,ES,Barcelona,Customer Service,L4,Customer Service L4,M,Permanent,Hybrid,1.0,40,4,44150,4530,0,0,0
W00412,DE · Munich,DE,Munich,Tech,L1,Tech L1,M,Fixed-term,Remote,1.0,40,3,48050,0,0,0,0
W00413,DE · Munich,DE,Munich,Sales,L3,Sales L3,F,Permanent,Onsite,1.0,40,3,50750,2810,5710,0,0
W00414,IT · Milan,IT,Milan,Finance,L4,Finance L4,M,Fixed-term,Hybrid,1.0,40,4,58300,5440,0,0,0
W00415,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Fixed-term,Onsite,1.0,40,2,22800,0,0,1320,0
W00416,ES · Barcelona,ES,Barcelona,Finance,L1,Finance L1,F,Permanent,Hybrid,1.0,40,3,28500,0,0,0,0
W00417,IT · Milan,IT,Milan,HR,L3,HR L3,F,Permanent,Onsite,1.0,40,3,44250,2130,0,0,0
W00418,ES · Barcelona,ES,Barcelona,Tech,L1,Tech L1,M,Permanent,Onsite,1.0,40,3,32150,0,0,0,0
W00419,IT · Milan,IT,Milan,Sales,L3,Sales L3,F,Permanent,Hybrid,1.0,40,4,42300,2690,4210,0,0
W00421,IT · Milan,IT,Milan,Finance,L3,Finance L3,M,Permanent,Hybrid,1.0,40,4,52850,3270,0,0,0
W00422,ES · Barcelona,ES,Barcelona,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,1,20250,0,0,0,0
W00423,IT · Milan,IT,Milan,HR,L3,HR L3,F,Permanent,Hybrid,1.0,40,2,35500,850,0,0,0
W00424,PL · Kraków,PL,Krakow,Sales,L1,Sales L1,M,Permanent,Hybrid,1.0,40,4,19150,0,2970,0,0
W00425,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Fixed-term,Hybrid,1.0,40,3,29400,0,0,0,0
W00428,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,M,Permanent,Hybrid,1.0,40,3,31950,1670,0,0,0
W00429,IT · Milan,IT,Milan,Operations,L3,Operations L3,F,Permanent,Hybrid,0.8,32,3,31480,1520,0,0,0
W00430,PL · Kraków,PL,Krakow,Operations,L5,Operations L5,M,Permanent,Remote,1.0,40,2,58350,3610,0,0,4200
W00432,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,4,32200,0,0,0,0
W00433,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,3,25700,0,0,0,0
W00435,IT · Milan,IT,Milan,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,3,29150,0,0,0,0
W00437,IT · Milan,IT,Milan,Operations,L5,Operations L5,M,Permanent,Hybrid,1.0,40,3,69000,8580,0,0,6000
W00438,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,3,16800,0,0,0,0
W00439,PL · Kraków,PL,Krakow,Tech,L4,Tech L4,M,Fixed-term,Onsite,1.0,40,4,56400,5230,0,0,0
W00440,ES · Barcelona,ES,Barcelona,Sales,L2,Sales L2,F,Permanent,Onsite,1.0,40,4,34700,0,3670,0,0
W00441,DE · Munich,DE,Munich,Operations,L2,Operations L2,M,Permanent,Remote,1.0,40,3,50250,0,0,0,0
W00442,ES · Barcelona,ES,Barcelona,Operations,L3,Operations L3,M,Permanent,Onsite,1.0,40,1,36100,0,0,1200,0
W00443,ES · Barcelona,ES,Barcelona,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,4,41650,2660,0,0,0
W00445,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,M,Fixed-term,Onsite,1.0,40,3,23900,0,2800,0,0
W00446,IT · Milan,IT,Milan,Operations,L4,Operations L4,M,Permanent,Remote,1.0,40,4,53950,5360,0,0,0
W00447,DE · Munich,DE,Munich,Operations,L1,Operations L1,M,Fixed-term,Hybrid,1.0,40,3,35250,0,0,0,0
W00448,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,2,43900,0,0,0,0
W00449,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,F,Permanent,Onsite,1.0,40,5,25200,0,0,840,0
W00450,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,3,23700,0,0,0,0
W00451,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,F,Fixed-term,Hybrid,1.0,40,2,36350,1000,0,0,0
W00452,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,4,34400,0,0,0,0
W00453,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,3,19450,0,0,0,0
W00454,ES · Barcelona,ES,Barcelona,Finance,L1,Finance L1,M,Permanent,Hybrid,0.8,32,5,21200,0,0,0,0
W00455,ES · Barcelona,ES,Barcelona,Operations,L2,Operations L2,M,Permanent,Onsite,1.0,40,2,27000,0,0,1200,0
W00456,IT · Milan,IT,Milan,Customer Service,L5,Customer Service L5,M,Permanent,Onsite,1.0,40,4,79200,11840,0,0,6000
W00458,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,3,24600,0,0,0,0
W00459,ES · Barcelona,ES,Barcelona,Operations,L5,Operations L5,M,Permanent,Onsite,1.0,40,3,58650,6630,0,0,5400
W00460,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,4,30500,1860,0,0,0
W00461,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,F,Permanent,Onsite,1.0,40,3,32400,1520,0,840,0
W00464,ES · Barcelona,ES,Barcelona,Tech,L2,Tech L2,F,Permanent,Onsite,0.8,32,3,33360,0,0,0,0
W00465,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,4,26700,0,0,0,0
W00466,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,2,40600,1070,0,0,0
W00467,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Permanent,Remote,1.0,40,3,44000,0,0,0,0
W00468,ES · Barcelona,ES,Barcelona,HR,L4,HR L4,M,Permanent,Remote,1.0,40,4,48300,4540,0,0,0
W00469,PL · Kraków,PL,Krakow,HR,L3,HR L3,F,Fixed-term,Remote,1.0,40,3,34700,1810,0,0,0
W00470,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,25550,0,0,0,0
W00471,IT · Milan,IT,Milan,Sales,L2,Sales L2,M,Permanent,Hybrid,1.0,40,4,34200,0,4390,0,0
W00473,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,2,33150,0,0,0,0
W00474,ES · Barcelona,ES,Barcelona,Tech,L1,Tech L1,F,Fixed-term,Hybrid,1.0,40,3,29500,0,0,0,0
W00475,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Fixed-term,Onsite,1.0,40,4,27350,0,0,1320,0
W00476,DE · Munich,DE,Munich,Customer Service,L4,Customer Service L4,M,Permanent,Onsite,0.8,32,4,68800,7530,0,0,0
W00477,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,28650,0,0,0,0
W00478,ES · Barcelona,ES,Barcelona,Sales,L2,Sales L2,F,Permanent,Hybrid,1.0,40,3,28250,0,4350,0,0
W00479,DE · Munich,DE,Munich,Sales,L1,Sales L1,M,Permanent,Remote,1.0,40,5,40000,0,6800,0,0
W00480,DE · Munich,DE,Munich,Tech,L5,Tech L5,M,Permanent,Onsite,1.0,40,3,151350,17480,0,0,7200
W00482,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,F,Permanent,Onsite,1.0,40,4,24300,0,0,0,0
W00483,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,3,52950,2740,0,0,0
W00484,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,F,Permanent,Onsite,1.0,40,3,23600,0,0,840,0
W00485,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,3,22950,1120,0,0,0
W00486,ES · Barcelona,ES,Barcelona,Operations,L1,Operations L1,F,Permanent,Onsite,1.0,40,3,22550,0,0,1200,0
W00487,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,M,Permanent,Hybrid,1.0,40,4,26050,0,4260,0,0
W00488,ES · Barcelona,ES,Barcelona,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,2,21750,0,0,0,0
W00489,IT · Milan,IT,Milan,Sales,L3,Sales L3,M,Permanent,Hybrid,1.0,40,3,45400,2010,10550,0,0
W00490,ES · Barcelona,ES,Barcelona,Sales,L1,Sales L1,M,Permanent,Remote,1.0,40,3,26950,0,4860,0,0
W00491,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,4,23050,0,0,0,0
W00492,DE · Munich,DE,Munich,Operations,L1,Operations L1,F,Fixed-term,Onsite,1.0,40,4,28950,0,0,1800,0
W00493,PL · Kraków,PL,Krakow,HR,L3,HR L3,M,Permanent,Hybrid,1.0,40,5,36600,2710,0,0,0
W00494,ES · Barcelona,ES,Barcelona,Finance,L2,Finance L2,F,Permanent,Onsite,1.0,40,3,34400,0,0,0,0
W00495,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,F,Permanent,Remote,1.0,40,4,25700,0,0,0,0
W00496,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,2,26100,0,0,0,0
W00498,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,2,21750,0,0,0,0
W00501,IT · Milan,IT,Milan,Operations,L5,Operations L5,M,Fixed-term,Hybrid,1.0,40,3,72850,8800,0,0,6000
W00502,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,0.8,32,2,21680,0,0,0,0
W00503,ES · Barcelona,ES,Barcelona,Finance,L4,Finance L4,F,Permanent,Onsite,1.0,40,2,62350,2690,0,0,0
W00504,DE · Munich,DE,Munich,Finance,L3,Finance L3,F,Fixed-term,Hybrid,0.8,32,3,54040,2760,0,0,0
W00505,PL · Kraków,PL,Krakow,Sales,L3,Sales L3,M,Permanent,Onsite,1.0,40,3,37050,2040,4890,0,0
W00506,PL · Kraków,PL,Krakow,Customer Service,L5,Customer Service L5,M,Permanent,Hybrid,1.0,40,3,63650,7540,0,0,4200
W00507,ES · Barcelona,ES,Barcelona,Customer Service,L4,Customer Service L4,M,Permanent,Remote,1.0,40,2,41100,1720,0,0,0
